"crash_unit_id","crash_record_id","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"1853079","a383e29b6dcc991df6233f058446ac9023299124208d02ef7917fcade1a0d7a7a6d56be0772cc5e10c0b33abf1f5e82c4d46f3ad147605eb270c2c0c7861804b","2024-06-29T13:35:00.000","2","DRIVER",,"1765267",,"JEEP","GRAND CHEROKEE","IL","2020","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853082","107b20d66f5800b3681dcfad79168fafd0e90ddea0cfd76b9b4f895c918a981b5abe575d22617b67cd8618c3b8defd3fb323884a493b459b6feb8d5dc06d43c4","2024-06-29T13:30:00.000","1","DRIVER",,"1765269",,"TESLA","MODEL 3","IL","2018","UNKNOWN","PASSENGER","PERSONAL","NE","LEAVING TRAFFIC LANE TO PARK",,,"1",,,,,,,"N",,,,,,"Y",,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853083","107b20d66f5800b3681dcfad79168fafd0e90ddea0cfd76b9b4f895c918a981b5abe575d22617b67cd8618c3b8defd3fb323884a493b459b6feb8d5dc06d43c4","2024-06-29T13:30:00.000","2","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853098","1e235a2833bd601bb59ae408838d7cbeeb8c4cb66a98f5beb46a81e8bff3a47e82de6e5be8f551ece59af06865db8752f3dbd38e5836baa838d456c17111db4c","2024-06-29T13:30:00.000","1","DRIVER",,"1765301",,"DODGE","RAM PROMASTER","IL","2022","UNKNOWN","VAN/MINI-VAN","OTHER","W","BACKING",,,"1",,,,,,,,,,"Y",,,,,,,"Y","REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853099","1e235a2833bd601bb59ae408838d7cbeeb8c4cb66a98f5beb46a81e8bff3a47e82de6e5be8f551ece59af06865db8752f3dbd38e5836baa838d456c17111db4c","2024-06-29T13:30:00.000","2","DRIVER",,"1765308",,"FORD","ESCAPE","IL","2018","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","NE","BACKING",,,"1",,,,,"Y","Y",,,,,,,,,,"N",,"SIDE-RIGHT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853064","25f99bfe1430a2c2f539abef6bc9640792bef1c4b6cb036ec997bc421a111aade45156501b5f2d3582db7aa01219650bf017c07bd402d2e9b1968cf072c5495f","2024-06-29T13:30:00.000","1","DRIVER",,"1765254",,"TOYOTA","PRIUS","IL","2008","UNKNOWN","PASSENGER","PERSONAL","S","PASSING/OVERTAKING",,,"1",,,,,"Y","Y",,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853065","25f99bfe1430a2c2f539abef6bc9640792bef1c4b6cb036ec997bc421a111aade45156501b5f2d3582db7aa01219650bf017c07bd402d2e9b1968cf072c5495f","2024-06-29T13:30:00.000","2","DRIVER",,"1765265",,"AUDI","Q5","IL","2021","UNKNOWN","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,,"Y","Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853096","4a902323ca3deb069fecd2975f5af71cb42438ab7a5078d8720e3b8fb925d1f440086f40961801644e873e5f0f1f8501f9bf44b6b724951317f21e774232cd37","2024-06-29T13:30:00.000","1","DRIVER","1","1765288",,"FORD","FUSION","IN",,"UNKNOWN","PASSENGER","PERSONAL","N","TURNING LEFT","Y",,"2",,"CITY OF CHICAGO","CENTRAL POUND",,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853097","4a902323ca3deb069fecd2975f5af71cb42438ab7a5078d8720e3b8fb925d1f440086f40961801644e873e5f0f1f8501f9bf44b6b724951317f21e774232cd37","2024-06-29T13:30:00.000","2","DRIVER",,"1765295",,"TESLA","MODEL X","IL","2023","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853080","836589150c813c3c1debe9a35c39d400fb01f517f0c69fe12a1e3ab1f3248268c5c6828ae3110847589eeeb5586b620d4aff15e09b540e4afb382ece4b4555ce","2024-06-29T13:30:00.000","1","DRIVER","1","1765273",,"CHEVROLET","EQUINOX","IL","2018","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853081","836589150c813c3c1debe9a35c39d400fb01f517f0c69fe12a1e3ab1f3248268c5c6828ae3110847589eeeb5586b620d4aff15e09b540e4afb382ece4b4555ce","2024-06-29T13:30:00.000","2","DRIVER",,"1765270",,"JEEP","GRAND CHEROKEE","IL","2008","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853209","87f28a20090dfb944d12bd73650efffbc4d5b385f5a77b2590fc318c318c487c32adf2c83c84b7116afa3daf463ef8798a55cf5461f0e4dd73ada5db60f24785","2024-06-29T13:30:00.000","1","DRIVER",,"1765399",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"OTHER","SINGLE UNIT TRUCK WITH TRAILER","UNKNOWN/NA","NW","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853210","87f28a20090dfb944d12bd73650efffbc4d5b385f5a77b2590fc318c318c487c32adf2c83c84b7116afa3daf463ef8798a55cf5461f0e4dd73ada5db60f24785","2024-06-29T13:30:00.000","2","PARKED",,"1765395",,"TOYOTA","RAV4","IL","2017","UNKNOWN","PASSENGER","UNKNOWN/NA","UNKNOWN","PARKED",,,"0",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853197","b15568475a4aa154d00e10ac6e3d754890e3f03e8c079e58de545f29a8eb708eb1cec575cc4402d768ac6943084aa31b5b7e6cad4f7741c24381b90d51bb277b","2024-06-29T13:30:00.000","1","DRIVER",,"1765379",,"UNKNOWN","MOTORIZED",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853198","b15568475a4aa154d00e10ac6e3d754890e3f03e8c079e58de545f29a8eb708eb1cec575cc4402d768ac6943084aa31b5b7e6cad4f7741c24381b90d51bb277b","2024-06-29T13:30:00.000","2","PARKED",,"1765382",,"HYUNDAI","ELANTRA","IL","2023","UNKNOWN","PASSENGER","PERSONAL","N","PARKED",,,"0",,,,,,,,,,"Y","Y","Y",,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853106","c8e3c70e6262f4b4f21a634bbb607abd9df75a73e32e38f40ca6e942540a048a6d9e6da7a0a85bb791991b35d85086ed80750fbbc0ac31cd0bbdbbdbaa5c71c2","2024-06-29T13:30:00.000","1","DRIVER",,"1765297","Y","FREIGHTLINER CORPORATION","FREIGHTLINER CORP.","IN","2023","UNKNOWN","TRUCK - SINGLE UNIT","COMMERCIAL - SINGLE UNIT","S","TURNING RIGHT",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN","19553","2982814",,,"DRIVER",,"FULTON TROIKA LLC","IL","CHICAGO",,,,"N","N",,"N",,"N","N",,,,,,,,,,,,"N","N",
"1853107","c8e3c70e6262f4b4f21a634bbb607abd9df75a73e32e38f40ca6e942540a048a6d9e6da7a0a85bb791991b35d85086ed80750fbbc0ac31cd0bbdbbdbaa5c71c2","2024-06-29T13:30:00.000","2","PARKED",,"1765304",,"TOYOTA","PASEO","IL","1996","UNKNOWN","PASSENGER","NOT IN USE","UNKNOWN","PARKED",,,"0",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853100","5124b569fe85ddab1d18c5326a7c16ef0bbe1f113ebf3e0ecc363b38208b909cf5fc3b1339030452fe50366659c5bdf41a5be7cc26cf1ba3f52d468359741ca8","2024-06-29T13:22:00.000","1","DRIVER",,"1765292",,"FORD","ESCAPE","IL","2011","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853101","5124b569fe85ddab1d18c5326a7c16ef0bbe1f113ebf3e0ecc363b38208b909cf5fc3b1339030452fe50366659c5bdf41a5be7cc26cf1ba3f52d468359741ca8","2024-06-29T13:22:00.000","2","DRIVER",,"1765300",,"TOYOTA","RAV4","IL","2014","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853125","cf33d76d10769798e8f7c07cb4c9376f29beffaeb608e426a0ef4ee167ca41937c1bfd407a8319bf747afb7f452388c7f03f235b9137a28ee129ee96fddc7650","2024-06-29T13:18:00.000","1","DRIVER",,"1765330",,"LINCOLN","OTHER (EXPLAIN IN NARRATIVE)","IL","2019","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853126","cf33d76d10769798e8f7c07cb4c9376f29beffaeb608e426a0ef4ee167ca41937c1bfd407a8319bf747afb7f452388c7f03f235b9137a28ee129ee96fddc7650","2024-06-29T13:18:00.000","2","DRIVER",,"1765332",,"LINCOLN","NAVIGATOR","IL","2022","UNKNOWN","PASSENGER","PERSONAL","E","OTHER",,,"1",,,,,,,,,,,,,"Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853062","da2965e6d08d7f3a521f563d3772c4cf985e0ce56954eafc864931c1ecb4724d75e9d89ae6678e3a8284cc6668e67f0997d955021f2048fb2ec0842d44200ca5","2024-06-29T13:15:00.000","1","DRIVER",,"1765249",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","VAN/MINI-VAN","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853063","da2965e6d08d7f3a521f563d3772c4cf985e0ce56954eafc864931c1ecb4724d75e9d89ae6678e3a8284cc6668e67f0997d955021f2048fb2ec0842d44200ca5","2024-06-29T13:15:00.000","2","DRIVER",,"1765279",,"JEEP","GRAND CHEROKEE","IL","2019","UNKNOWN","PASSENGER","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,"Y","Y","Y","Y","Y",,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853176","fd022d3982703bff3e7668f768d9a0d82ea2e000e64cb756c08c749402c380d6d54b15f4b6bbe28a1f662d6d6f3fe44d1e24b6315bc1bd6591d6dfc80061f59f","2024-06-29T13:10:00.000","1","DRIVER",,"1765394",,"FORD","F250","LA","2019","UNKNOWN","PICKUP","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853177","fd022d3982703bff3e7668f768d9a0d82ea2e000e64cb756c08c749402c380d6d54b15f4b6bbe28a1f662d6d6f3fe44d1e24b6315bc1bd6591d6dfc80061f59f","2024-06-29T13:10:00.000","2","DRIVER","1","1765401",,"DODGE","CARAVAN","IL","2018","UNKNOWN","VAN/MINI-VAN","PERSONAL","S","STRAIGHT AHEAD",,,"2",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853092","2f9527d4142dad108cd31b40c0c888aa6f4fcdf165244a75b7573b31fe19a8bbd3f58679b430d270246bbafce24348814171f12599f131f2f43331b26a975f59","2024-06-29T13:02:00.000","1","PARKED","1","1765277",,"HYUNDAI","ELANTRA","IL","2013","NONE","PASSENGER","PERSONAL","E","PARKED",,,"1",,,,,,,,,,,,,,"Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853093","2f9527d4142dad108cd31b40c0c888aa6f4fcdf165244a75b7573b31fe19a8bbd3f58679b430d270246bbafce24348814171f12599f131f2f43331b26a975f59","2024-06-29T13:02:00.000","2","DRIVER",,"1765284",,"NISSAN","ROGUE","IL","2018","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853037","869db640d1623a6e1b0b28d13015db263fb34499724e08a93e0909211bf67a87ee8494d7acd60637c50253da32ae8152f295c0f0167ee702afc0235614098a0e","2024-06-29T13:02:00.000","1","DRIVER",,"1765230",,"FORD","VAN","IL","2014","NONE","VAN/MINI-VAN","AMBULANCE","S","STRAIGHT AHEAD",,,"1",,,,,,"Y",,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853038","869db640d1623a6e1b0b28d13015db263fb34499724e08a93e0909211bf67a87ee8494d7acd60637c50253da32ae8152f295c0f0167ee702afc0235614098a0e","2024-06-29T13:02:00.000","2","PARKED","1","1765237",,"GENERAL MOTORS CORPORATION (GMC)","HANDI-VAN","IL","2006","NONE","VAN/MINI-VAN","NOT IN USE","S","PARKED",,,"1",,,,,,,,,,,,,,"Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853052","1055ef1a3e946c2a8a053fb7c4e34a2bf17081134b8677dd5a5f3eae58c89cf6220835ca127ecb3427f0b3e35199356745923af8b28d7f1a6bc6ee53f0fc4601","2024-06-29T13:00:00.000","1","DRIVER",,"1765242",,"MITSUBISHI","LANCER","IL","2013","NONE","PASSENGER","PERSONAL","S","OTHER",,,"1",,,,,"Y","Y",,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853053","1055ef1a3e946c2a8a053fb7c4e34a2bf17081134b8677dd5a5f3eae58c89cf6220835ca127ecb3427f0b3e35199356745923af8b28d7f1a6bc6ee53f0fc4601","2024-06-29T13:00:00.000","2","DRIVER",,"1765260",,"CHEVROLET","SILVERADO","IL","2009","NONE","PICKUP","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853066","6631185de681a3cb891849a2a10e52d2b48f9e9e23f84cf957ec157d1fd66c2c355cad370851a34496afffc519524b18fe6eaf9053c259cb307029f2146b8fc5","2024-06-29T13:00:00.000","1","DRIVER","2","1765255",,"JEEP","GRAND CHEROKEE","IL","2022","NONE","PASSENGER","PERSONAL","W","TURNING LEFT",,,"3",,,,,,,"Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853067","6631185de681a3cb891849a2a10e52d2b48f9e9e23f84cf957ec157d1fd66c2c355cad370851a34496afffc519524b18fe6eaf9053c259cb307029f2146b8fc5","2024-06-29T13:00:00.000","2","PARKED",,"1765266",,"MERCEDES-BENZ","GLC","IL","2021","NONE","PASSENGER","PERSONAL","S","PARKED",,,"0",,,,,,,,,,,,"Y","Y",,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853074","8b141001f1f471eecf746280141923dad1e78f51a2f2f2b404fae708e41f6ca568753fb89eeafdd17b1a0111168f8968bbcf7c51ce72afd8beb6849b11ca1b4f","2024-06-29T12:54:00.000","1","DRIVER",,"1765264",,"CHEVROLET","TRAVERSE","IL","2017","UNKNOWN","PASSENGER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853075","8b141001f1f471eecf746280141923dad1e78f51a2f2f2b404fae708e41f6ca568753fb89eeafdd17b1a0111168f8968bbcf7c51ce72afd8beb6849b11ca1b4f","2024-06-29T12:54:00.000","2","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853043","45b49741cf04ca3ee7df24b3d04cb0ceff52998c7bad24b90c39827d2edb4e762607d333907f20ce3585b7d4dd0a995d33deb95d96cdd5bc354da25aa145a256","2024-06-29T12:50:00.000","1","DRIVER",,"1765234","N","GENERAL MOTORS CORPORATION (GMC)","SAVANNAH","AZ","2021","NONE","TRUCK - SINGLE UNIT","OTHER","W","TURNING LEFT",,,"1",,,,,,,,,,,,,,,,,,"TOP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853058","7699cbb5eaff73e8d5764df76c4d683f3a362f864edff21565fdda9c70610572b8b87bc74ce70c82180adb8dd95bc42fa4fadb2afc2bb9d0480848abe95f936e","2024-06-29T12:40:00.000","1","DRIVER",,"1765244",,"BUICK","OTHER (EXPLAIN IN NARRATIVE)","IL","2012","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853059","7699cbb5eaff73e8d5764df76c4d683f3a362f864edff21565fdda9c70610572b8b87bc74ce70c82180adb8dd95bc42fa4fadb2afc2bb9d0480848abe95f936e","2024-06-29T12:40:00.000","2","PARKED",,"1765263",,"CHEVROLET","CAMARO","IL","2015","UNKNOWN","PASSENGER","PERSONAL","S","PARKED",,,"0",,,,,,,,,,,"Y","Y","Y",,,,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853030","be835131672811f9f7b5e664f410b2c5e08cd35e504dc9a1f1d198fd1266887caaa11cb68d19f21ec99a484f1a87157dd6ff1a86f450eaad7c3dae3aa66d3a85","2024-06-29T12:36:00.000","1","DRIVER",,"1765222",,"NOVA BUS","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","BUS OVER 15 PASS.","CTA","E","TURNING LEFT",,,"1",,,,,,,,,"Y",,,,,,,,,"SIDE-RIGHT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853031","be835131672811f9f7b5e664f410b2c5e08cd35e504dc9a1f1d198fd1266887caaa11cb68d19f21ec99a484f1a87157dd6ff1a86f450eaad7c3dae3aa66d3a85","2024-06-29T12:36:00.000","2","PARKED","1","1765228",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","OTHER","OTHER","UNKNOWN","PARKED",,,"1",,,,,,,,,,,"Y",,,,,,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853167","990813418e465916de018a5bcf657f8ca3182819d3a67be8e5a08f470ce883fd85fd86da81330f595f606e3964e212b78b969aa069e7cf699006eb6c69e311cf","2024-06-29T12:35:00.000","1","DRIVER",,"1765349",,"FORD","ECONOLINE E550","AZ","2015","UNKNOWN","TRUCK - SINGLE UNIT","PERSONAL","E","TURNING RIGHT",,,"1",,,,,,,,,"Y",,,,,,,,,"SIDE-RIGHT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853168","990813418e465916de018a5bcf657f8ca3182819d3a67be8e5a08f470ce883fd85fd86da81330f595f606e3964e212b78b969aa069e7cf699006eb6c69e311cf","2024-06-29T12:35:00.000","2","PARKED",,"1765353",,"MINI","COOPER","IL","2012","UNKNOWN","PASSENGER","NOT IN USE","E","PARKED",,,"0",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853056","a5e5569766d1d2cc7ced10a6cacb70ba2ce7c916ffd77963dc4fc3bd90a8407328fc4ee9e01909e88234eee21734adf68f537628f37197fa5c1c41840a1f9196","2024-06-29T12:33:00.000","1","DRIVER",,"1765245",,"TOYOTA","RAV4","IL","2020","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","RIDESHARE SERVICE","W","TURNING LEFT","Y",,"1",,"OWNER","UNKNOWN",,,,"Y","Y",,,,,,,,,,"SIDE-RIGHT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853057","a5e5569766d1d2cc7ced10a6cacb70ba2ce7c916ffd77963dc4fc3bd90a8407328fc4ee9e01909e88234eee21734adf68f537628f37197fa5c1c41840a1f9196","2024-06-29T12:33:00.000","2","DRIVER","1","1765253",,"INFINITI","QX60","IL","2015","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853159","bf09ff0dfbed3c5ab2fa1ba21ae0f06f26492369d619467eb92660b26d616629c2aa58a6157acd977c6856085a3a8c5dd2bc7814f375b713e3169dd294d5fbf0","2024-06-29T12:30:00.000","1","DRIVER",,"1765363",,"OLDSMOBILE","REGENCY (NINETY-EIGHT SERIES)","IL","1983","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853160","bf09ff0dfbed3c5ab2fa1ba21ae0f06f26492369d619467eb92660b26d616629c2aa58a6157acd977c6856085a3a8c5dd2bc7814f375b713e3169dd294d5fbf0","2024-06-29T12:30:00.000","2","DRIVER",,"1765374",,"JEEP","RENEGADE","IL","2018","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","UNKNOWN/NA",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853032","cca37c6e1fb79488b27ab4a658a8c9ee6b74a7563275ae271c9ce40d527a0a5caf9f8026c649309029d194a52f9141d63d6615fbb0c2a35fcf4c3ea9bc4ffbc7","2024-06-29T12:30:00.000","1","DRIVER",,"1765224",,"HYUNDAI","SONATA","IL","2012","NONE","PASSENGER","PERSONAL","E","TURNING LEFT",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853033","cca37c6e1fb79488b27ab4a658a8c9ee6b74a7563275ae271c9ce40d527a0a5caf9f8026c649309029d194a52f9141d63d6615fbb0c2a35fcf4c3ea9bc4ffbc7","2024-06-29T12:30:00.000","2","DRIVER",,"1765231",,"HYUNDAI","ELANTRA","IL","2024","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,"Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853014","2fe73e4b2a994b2a54fc0c12de2448c916da8cf41b8d3c75339808a58ac397b58323b8d990ed5cdf9800b142792d4d97c94ca222b68faceb78f2236feae13b73","2024-06-29T12:08:00.000","1","DRIVER",,"1765223","N","FREIGHTLINER CORPORATION","FREIGHTLINER CORP.","IN",,"UNKNOWN","TRACTOR W/ SEMI-TRAILER","OTHER","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853015","2fe73e4b2a994b2a54fc0c12de2448c916da8cf41b8d3c75339808a58ac397b58323b8d990ed5cdf9800b142792d4d97c94ca222b68faceb78f2236feae13b73","2024-06-29T12:08:00.000","2","PARKED",,"1765229",,"AUDI","Q5","IL",,"UNKNOWN","PASSENGER","PERSONAL","S","PARKED",,,"0",,,,,,,,,,,,,,"Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853050","342c63e2aa6a6eabb51bc27b80a351b89f1b3a1f7ca78ee7ec2e9e25f9046f9e3ba99b7a02cef4b00be43fe2db788c81f33a87f595cf9653779d8c9dad889d7a","2024-06-29T12:05:00.000","1","DRIVER",,"1765240",,"TOYOTA","MATRIX","IL","2006","UNKNOWN","PASSENGER","UNKNOWN/NA","E","TURNING LEFT",,,"1",,,,,"Y","Y",,,,,,,,,,"N",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853051","342c63e2aa6a6eabb51bc27b80a351b89f1b3a1f7ca78ee7ec2e9e25f9046f9e3ba99b7a02cef4b00be43fe2db788c81f33a87f595cf9653779d8c9dad889d7a","2024-06-29T12:05:00.000","2","DRIVER",,"1765248",,"TOYOTA","SIENNA","IL","2020","UNKNOWN","VAN/MINI-VAN","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,"Y","Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853020","c7acd4264c63dc627cf3120a0b238346a0807e0ee6b79abe7fa16072c304f6199983a9ce4b7003821e06b2524bfd6483788bd081cf5bc473375b3b986afcf8a4","2024-06-29T12:05:00.000","1","DRIVER",,"1765216",,"NISSAN","ALTIMA","IL","2008","UNKNOWN","PASSENGER","PERSONAL","S","CHANGING LANES",,,"1",,,,,,,"Y","Y","Y",,,,,,,,,"SIDE-RIGHT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
